Is er een standaard ereloon voor syndici?|Nee, er bestaan geen verplichte of aanbevolen tarieven voor het ereloon van syndici. De tarieven worden vrij onderhandeld tussen de syndicus en de vereniging van mede-eigenaars.
Wat is een lijstbeding in een makelaarscontract?|Een lijstbeding in een makelaarscontract is een bepaling waarin staat dat de makelaar recht heeft op commissie als de opdrachtgever binnen 6 maanden na het beëindigen van de opdracht een overeenkomst sluit met een persoon aan wie de makelaar tijdens het uitvoeren van zijn opdracht precieze en individuele informatie heeft verstrekt over het pand. Om er beroep op te kunnen doen moet de vastgoedmakelaar binnen de zeven werkdagen na de beëindiging van de bemiddelingsovereenkomst aan de opdrachtgever de lijst overmaken van de personen aan wie hij of zij precieze en individuele informatie heeft bezorgd. Let op, deze regels gelden bij bemiddelingsovereenkomsten met consumenten. Treed je als vastgoedmakelaar op voor een niet-consument (bvb. een vennootschap) dan ben je vrijer om de modaliteiten van het lijstbeding in onderling overleg vast te leggen.
Welke modeldocumenten zijn beschikbaar voor zoekopdrachten en huurcontracten?|Welke modeldocumenten zij beschikbaar voor bemiddelingsopdrachten en huurovereenkomsten ? hierop zoijn voorbeelden : alle BO verkoop/verhuur/aankoop/huur en woninghuurovereenkomsten/handelshuurovereenkomst/gemene huur
Hoe kan ik mijn makelaarskantoor aanmelden voor de nieuwsbrieven en updates over vastgoedbeheer?|"U kunt uw makelaarskantoor aanmelden voor de nieuwsbrieven en updates over vastgoedbeheer door contact op te nemen met CIB. U kunt een e-mail sturen naar info@cib.be met uw verzoek om aan te melden voor de nieuwsbrieven en updates. Vermeld hierbij duidelijk de naam van uw makelaarskantoor en uw contactgegevens. CIB zal u vervolgens voorzien van de benodigde informatie om u aan te melden en op de hoogte te blijven van de laatste ontwikkelingen in vastgoedbeheer.
Hoe kan ik stedenbouwkundige inlichtingen opvragen?|Om stedenbouwkundige inlichtingen op te vragen, moet je contact opnemen met de gemeente waar het goed is gelegen. Zij zijn verantwoordelijk voor het verstrekken van deze informatie. Je kunt de gemeente vragen naar de specifieke stedenbouwkundige inlichtingen die je nodig hebt. Als de gemeente de stedenbouwkundige inlichtingen niet binnen de voorziene termijn verstrekt, moet je het bewijs van je verzoek en de beknopte beschrijving kosteloos ter beschikking stellen aan alle belanghebbenden.
Biedt CIB modeldocumenten aan voor huurkoop?|Nee, we beschikken niet over een modeldocument voor huurkoop. Gelet op de finesses, dient dit best opgemaakt te worden met bijstand van de tussenkomende notaris 
Hebben jullie een modeldocument voor minnelijke beëindiging van een handelshuur?|Nee, we beschikken niet over een modeldocument voor de minnelijke beëindiging van een handelshuur. 
Valt het uitbaten van een horecazaak onder de handelshuurwetgeving?|Het huren van een pand voor een horecazaak uit te baten valt onder het régime van de handelshuur
Kan een minderjarige een huurovereenkomst ondertekenen?|bij bronnen zou ik eerder verwachten dat er syllabus samenstellen verhuurdossier zou staan
Kunnen stedenbouwkundige inlichtingen opgevraagd worden zonder de intentie om te verkopen?|Ja, stedenbouwkundige inlichtingen kunnen opgevraagd worden zonder de intentie om te verkopen. Het opvragen van stedenbouwkundige inlichtingen is een manier om informatie te verkrijgen over de stedenbouwkundige status van een onroerend goed, ongeacht of er plannen zijn om te verkopen.
Wie mag stedenbouwkundige inlichtingen opvragen zonder (ver)koopintentie?|De stedenbouwkundige inlichtingen voor een woning kunnen enkel opgevraagd worden door de eigenaar ervan (of in geval van verkoop een gemachtigde zoals de vastgoedmakelaar). De informatie is immers privacygevoelig."
Wat houdt de Wet Breyne in?|Voor de toepassing van de wet is het noodzakelijk dat: 1/het gebouw bestemd is voor residentieel gebruik of voor professioneel en residentieel gebruik; 2de toekomstige eigenaar een of meer betalingen doet voor de werken volledig voltooid zijn, volgens de voorwaarden van het contract."
Mag er een rijksregisternummer worden vermeld in de verkoopovereenkomst?|Het is niet toegestaan om het rijksregisternummer te vermelden in de verkoopovereenkomst. 
Waarom is de meeneembaarheid geïndexeerd als ze toch werd afgeschaft?|De meeneembaarheid wordt al sinds enige geïndexeerd. Dat dit ook nu nog gebeurde, kan tegenstrijdig lijken. De meeneembaarheid werd immers afgeschaft op 1 januari 2024,. Maar, in geval van meeneembaarheid via teruggave kan ze vandaag nog steeds toegepast worden. Kopers wiens akte verleed voor 01/01/2024 kunnen vandaag nog steeds opteren voor de meeneembaarheid via teruggave. Met de indexatie hebben ze daarmee recht op een iets groter bedrag dan zij waarschijnlijk ingecalculeerd hadden.
Is het juridisch toegestaan om een commissie af te spreken waarbij alles wat boven een bepaalde verkoopprijs (€ 370.000) ligt, als commissie voor de makelaar geldt, inclusief BTW, zonder dat er op voorhand een vast bedrag of percentage bekend is?|Er geldt te allen tijde een verbod op het bedingen van een surplusbeding. Hierbij wordt afgesproken dat de opdrachtgever een bepaald nettobedrag in handen krijgt en de vastgoedmakelaar het surplus ten titel van ereloon. Het bedingen van een surplusbeding is deontologisch niet toegestaan. Het bedingen van een gestaffeld ereloon is wel mogelijk. Hierbij wordt het ereloon berekend als een progressief percentage gekoppeld aan stijgende verkoopschijven. 
Is het toegestaan om de vermelding van een bouwovertreding uit de advertentie te verwijderen en deze informatie alleen mondeling tijdens plaatsbezoeken of per e-mail aan kandidaat-kopers door te geven?|"Nee, het is niet toegestaan om de vermelding van een bouwovertreding uit de advertentie te verwijderen en deze informatie alleen mondeling tijdens plaatsbezoeken of per e-mail aan kandidaat-kopers door te geven. Volgens de Vlaamse Codex Ruimtelijke Ordening (VCRO) is er een informatieverplichting bij het maken van publiciteit voor te koop of te huur aangeboden onroerende goederen. Deze verplichting geldt ook voor het vermelden van bouwovertredingen.
Kan een handelshuurovereenkomst rechtsgeldig voor de wettelijke termijn van 9 jaar worden beïndigd?|Een handelshuurovereenkomst kan minnelijk beëindigd worden in onderling overleg tussen huurder en verhuurder. Bovendien kan de huurovereenkomst ook vroegtijdig beëindigd worden door de huurder en verhuurder in de gevallen bepaald in artikel 3 van de Handelshuurwet. 
Wat te doen bij het wijzigen van verhuurdergegevens in een huurovereenkomst?|Indien louter de gegevens van de verhuurder in de loop van de huurovereenkomst worden gewijzigd, kan dit eenvoudig worden aangepast middels de opmaak van een addendum bij de bestaande huurovereenkomst. 
 Kan een huurder zonder een Belgisch rijksregisternummer een contract aangaan?|Vaak wordt aan buitenlanders die van plan zijn een tijd in het land te verblijven een bis-rijksregisternummer toegekend. Dit kan gebruikt worden in het registreren van de overeenkomst. Maar ook zonder dit rijksregisternummer is het mogelijk een pand te huren.
Wie is verantwoordelijk voor het onderhoud van zonnepanelen in een huurwoning?|In de regel valt het regulier onderhoud van zonnepanelen ten laste van de huurder. Moeten er kleine herstellingen gebeuren, dan vallen deze eveneens ten laste van de huurder. Gaat het om herstellingen ten gevolge van ouderdom of onderhoud, dan vallen deze ten laste van de verhuurder. 
Kan een woninghuurovereenkomst worden gebruikt als de huurder een vennootschap is?|Een woninghuurovereenkomst kan nooit worden gebruikt voor een huurder vennootschap. Voor deze situatie biedt een huurovereenkomst naar gemeen recht een oplossing.
Hoe kan een compromis voor een garage in mede-eigendom worden opgesteld?|Ik denk dat deze vraag eerder praktisch moet bekenen worden ttz een compromis voor een garage in mede-eigendom wordt opgesteld aan de hand van het model 107VN dat gekend is omwille van de specifieke bepalingen omtrent mede-eigendom.
Bestaat er een specifiek model voor gemengde contracten (handelshuur en woonst)?|Er is geen specfiek modeldocument ter beschikking voor een gemengd contract. Er dient te worden gekeken wat de hoofdbestemming is en afhankelijk of dit woninghuur of handelshuur is kan het desbetreffend model worden gebruikt.
Hoe wordt een handelshuur hernieuwd?|Een handelshuur kan worden hernieuwd door de huurder een aanvraag tot huurhernieuwing te laten indienen tussen de 18e en de 15e maand voor het einde van de lopende huurperiode. Deze aanvraag moet schriftelijk gebeuren, bij voorkeur per aangetekend schrijven of per gerechtsdeurwaardersexploot. Het is belangrijk dat de huurder de termijn en de vormvereisten respecteert om de hernieuwing geldig aan te vragen.
Wat gebeurt er als een huurder betrokken is bij een scheiding?|Toevoeging voorzien "indien er sprake is van een woninghuurovereenkomst afgesloten voor een goed gelegen in het Vlaams Gewest."
Hoe wordt het voorkooprecht van een huurder opgenomen in de huurovereenkomst?|Er dient specifiek een clausule te worden opgenomen om een voorkooprecht te voorzien.
Kan een immatriculatiekaart worden gebruikt om een huurovereenkomst af te sluiten?|Ja dit is op vandaag perfect mogelijk. Voor alle recente ontwikkelingen over dit topic, kan u terecht op www.cib.be 
Kan een studio met een oppervlakte van 53m² gehuurd worden door een huurder, zijn partner, en een baby?|In principe zal een studio van 53m² niet geschikt zijn voor drie personen. De geschiktheid van een woning hangt af van zowel de nettovloeroppervlakte als het aantal woonlokalen. Raadpleeg specifieke woonkwaliteitsregels en bekijk voorbeelden van berekeningen om zeker te zijn. Zie de syllabus woonkwaliteitsreglementering in het Vlaams Gewest voor meer details. Er zijn geen uitzonderingen op de wettelijke ruimtenormen, zelfs niet voor tijdelijke oplossingen. Eigen aan een studio is dat er geen afzonderlijke slaapkamer. De (open) keuken, leefruimte en slaapruimte zijn in elkaar geïntegreerd. Daardoor zijn er maximaal twee woonlokalen (conform de woningkwaliteitsnormen). Een studio is daarom maximaal geschikt voor twee personen.
Hoe kan een woning als onbewoonbaar worden verklaard door vocht- en geluidsproblemen?|Een woning kan onbewoonbaar worden verklaard door vochtproblemen als de woningcontroleur de vochtschade beoordeelt als een gebrek categorie III. De vochtproblematiek moet daarvoor een sterk nadelige invloed hebben op het gebruik van de ruimte en is meer dan louter plaatselijk. Er moet ook sprake zijn van een daadwerkelijk risico voor veiligheid of gezondheid. De technische verslagen woningkwaliteit bevatten geen normen rond geluid o akoestiek/akoestische isolatie. Een woning kan dus niet onbewoonbaar worden verklaard omwille van geluidsproblemen.
Hoeveel mag het EPC maximum bedragen voor een gesloten woning die te huur wordt aangeboden?|Voorlopig is er (nog) geen verplichte maximale EPC-waarde om een woning te mogen verhuren. Noteer wel dat de EPC-waarde een impact kan hebben op de indexatie (al dan niet met een correctiefactor voor een contract dat op 01/10/2022 al lopende was) en op het van toepassing van de dakisolatie- en enkel glasnormen (als de EPC-waarde laag genoeg is, zijn deze niet van toepassing). Vanaf 01/01/2030 komt hier verandering in. Vanaf dan zal er een energienorm van toepassing zijn. Om een gesloten woning te verhuren moet je vanaf dan een (geldig) EPC hebben met label E of beter.
Hoeveel mag het EPC maximum bedragen voor een rijwoning die te huur wordt aangeboden?|Voorlopig is er (nog) geen verplichte maximale EPC-waarde om een woning te mogen verhuren. Noteer wel dat de EPC-waarde een impact kan hebben op de indexatie (al dan niet met een correctiefactor voor een contract dat op 01/10/2022 al lopende was) en op het van toepassing van de dakisolatie- en enkel glasnormen (als de EPC-waarde laag genoeg is, zijn deze niet van toepassing). Vanaf 01/01/2030 komt hier verandering in. Vanaf dan zal er een energienorm van toepassing zijn. Om een rijwoning te verhuren moet je vanaf dan een (geldig) EPC hebben met label D of beter.
Wat houdt de renovatieverplichting voor residentiële gebouwen in?|De renovatieverplichting voor residentiële gebouwen houdt in dat gebouwen met een onvoldoende goed EPC-label bij de aankoop binnen 5 jaar na de authentieke akte moeten worden gerenoveerd naar een minimaal energielabel. In Vlaanderen moeten aangekochte woningen binnen vijf jaar worden gerenoveerd naar minstens energielabel D. In de toekomst zal deze verplichting strenger worden, waarbij alle woningen na verkoop moeten worden gerenoveerd naar energielabel A tegen 2040. Deze renovaties hebben als doel om het energieverbruik te verminderen, de CO2-uitstoot te beperken en de impact op het milieu te verminderen. Tegelijk liggen er plannen op tafel bij de regeringsvorming om wijzigingen/versoepelingen aan te brengen binnen de renovatieplicht.
